Name,ShortName,Region,State,Code,Visitors,Year,Area,PersonAcre
Saguaro National Park,Saguaro,IM,AZ,SAGU,20468,1948,91715.72,0.22316785
Saguaro National Park,Saguaro,IM,AZ,SAGU,23665,1949,91715.72,0.25802556
Saguaro National Park,Saguaro,IM,AZ,SAGU,36220,1950,91715.72,0.394915942
Saguaro National Park,Saguaro,IM,AZ,SAGU,40637,1951,91715.72,0.443075625
Saguaro National Park,Saguaro,IM,AZ,SAGU,60466,1952,91715.72,0.659276294
Saguaro National Park,Saguaro,IM,AZ,SAGU,65165,1953,91715.72,0.710510695
Saguaro National Park,Saguaro,IM,AZ,SAGU,77600,1954,91715.72,0.846092687
Saguaro National Park,Saguaro,IM,AZ,SAGU,86600,1955,91715.72,0.944221994
Saguaro National Park,Saguaro,IM,AZ,SAGU,101200,1956,91715.72,1.103409535
Saguaro National Park,Saguaro,IM,AZ,SAGU,134300,1957,91715.72,1.464307318
Saguaro National Park,Saguaro,IM,AZ,SAGU,122700,1958,91715.72,1.337829545
Saguaro National Park,Saguaro,IM,AZ,SAGU,133900,1959,91715.72,1.459946016
Saguaro National Park,Saguaro,IM,AZ,SAGU,141000,1960,91715.72,1.537359135
Saguaro National Park,Saguaro,IM,AZ,SAGU,145100,1961,91715.72,1.582062486
Saguaro National Park,Saguaro,IM,AZ,SAGU,146300,1962,91715.72,1.595146394
Saguaro National Park,Saguaro,IM,AZ,SAGU,177000,1963,91715.72,1.929876361
Saguaro National Park,Saguaro,IM,AZ,SAGU,215900,1964,91715.72,2.354013031
Saguaro National Park,Saguaro,IM,AZ,SAGU,229700,1965,91715.72,2.504477967
Saguaro National Park,Saguaro,IM,AZ,SAGU,228400,1966,91715.72,2.490303734
Saguaro National Park,Saguaro,IM,AZ,SAGU,267800,1967,91715.72,2.919892032
Saguaro National Park,Saguaro,IM,AZ,SAGU,307100,1968,91715.72,3.348390003
Saguaro National Park,Saguaro,IM,AZ,SAGU,409000,1969,91715.72,4.459431818
Saguaro National Park,Saguaro,IM,AZ,SAGU,351800,1970,91715.72,3.835765559
Saguaro National Park,Saguaro,IM,AZ,SAGU,323300,1971,91715.72,3.525022755
Saguaro National Park,Saguaro,IM,AZ,SAGU,319084,1972,91715.72,3.479054627
Saguaro National Park,Saguaro,IM,AZ,SAGU,390800,1973,91715.72,4.260992554
Saguaro National Park,Saguaro,IM,AZ,SAGU,363800,1974,91715.72,3.966604634
Saguaro National Park,Saguaro,IM,AZ,SAGU,395100,1975,91715.72,4.307876556
Saguaro National Park,Saguaro,IM,AZ,SAGU,401000,1976,91715.72,4.372205768
Saguaro National Park,Saguaro,IM,AZ,SAGU,422500,1977,91715.72,4.606625778
Saguaro National Park,Saguaro,IM,AZ,SAGU,549112,1978,91715.72,5.987108862
Saguaro National Park,Saguaro,IM,AZ,SAGU,566486,1979,91715.72,6.176542037
Saguaro National Park,Saguaro,IM,AZ,SAGU,611317,1980,91715.72,6.665345919
Saguaro National Park,Saguaro,IM,AZ,SAGU,470598,1981,91715.72,5.131050599
Saguaro National Park,Saguaro,IM,AZ,SAGU,566807,1982,91715.72,6.180041982
Saguaro National Park,Saguaro,IM,AZ,SAGU,634688,1983,91715.72,6.920165921
Saguaro National Park,Saguaro,IM,AZ,SAGU,699292,1984,91715.72,7.62455989
Saguaro National Park,Saguaro,IM,AZ,SAGU,636711,1985,91715.72,6.942223209
Saguaro National Park,Saguaro,IM,AZ,SAGU,613651,1986,91715.72,6.690794119
Saguaro National Park,Saguaro,IM,AZ,SAGU,689933,1987,91715.72,7.522516315
Saguaro National Park,Saguaro,IM,AZ,SAGU,675397,1988,91715.72,7.364026581
Saguaro National Park,Saguaro,IM,AZ,SAGU,706191,1989,91715.72,7.699781455
Saguaro National Park,Saguaro,IM,AZ,SAGU,702328,1990,91715.72,7.657662176
Saguaro National Park,Saguaro,IM,AZ,SAGU,679034,1991,91715.72,7.403681724
Saguaro National Park,Saguaro,IM,AZ,SAGU,810059,1992,91715.72,8.832280878
Saguaro National Park,Saguaro,IM,AZ,SAGU,828267,1993,91715.72,9.030807369
Saguaro National Park,Saguaro,IM,AZ,SAGU,768685,1994,91715.72,8.381169553
Saguaro National Park,Saguaro,IM,AZ,SAGU,732813,1995,91715.72,7.990047944
Saguaro National Park,Saguaro,IM,AZ,SAGU,671643,1996,91715.72,7.323095757
Saguaro National Park,Saguaro,IM,AZ,SAGU,739410,1997,91715.72,8.061976725
Saguaro National Park,Saguaro,IM,AZ,SAGU,716160,1998,91715.72,7.808476017
Saguaro National Park,Saguaro,IM,AZ,SAGU,749014,1999,91715.72,8.166691599
Saguaro National Park,Saguaro,IM,AZ,SAGU,765195,2.00E+03,91715.72,8.343117189
Saguaro National Park,Saguaro,IM,AZ,SAGU,725874,2001,91715.72,7.914390248
Saguaro National Park,Saguaro,IM,AZ,SAGU,615045,2002,91715.72,6.705993258
Saguaro National Park,Saguaro,IM,AZ,SAGU,643697,2003,91715.72,7.018393357
Saguaro National Park,Saguaro,IM,AZ,SAGU,651464,2004,91715.72,7.103078949
Saguaro National Park,Saguaro,IM,AZ,SAGU,727208,2005,91715.72,7.928935192
Saguaro National Park,Saguaro,IM,AZ,SAGU,619983,2006,91715.72,6.759833538
Saguaro National Park,Saguaro,IM,AZ,SAGU,658477,2007,91715.72,7.179543485
Saguaro National Park,Saguaro,IM,AZ,SAGU,699137,2008,91715.72,7.622869885
Saguaro National Park,Saguaro,IM,AZ,SAGU,665234,2009,91715.72,7.253216788
Saguaro National Park,Saguaro,IM,AZ,SAGU,717614,2010,91715.72,7.824329352
Saguaro National Park,Saguaro,IM,AZ,SAGU,610045,2011,91715.72,6.651476977
Saguaro National Park,Saguaro,IM,AZ,SAGU,634286,2012,91715.72,6.915782812
Saguaro National Park,Saguaro,IM,AZ,SAGU,678261,2013,91715.72,7.395253507
Saguaro National Park,Saguaro,IM,AZ,SAGU,673572,2014,91715.72,7.344128139
Saguaro National Park,Saguaro,IM,AZ,SAGU,753446,2015,91715.72,8.215014831
Saguaro National Park,Saguaro,IM,AZ,SAGU,820426,2016,91715.72,8.945314936
Sequoia National Park,Sequoia,PW,CA,SEQU,700,1906,404062.63,0.001732405
Sequoia National Park,Sequoia,PW,CA,SEQU,900,1907,404062.63,0.002227377
Sequoia National Park,Sequoia,PW,CA,SEQU,1251,1908,404062.63,0.003096055
Sequoia National Park,Sequoia,PW,CA,SEQU,854,1909,404062.63,0.002113534
Sequoia National Park,Sequoia,PW,CA,SEQU,2407,1910,404062.63,0.005956997
Sequoia National Park,Sequoia,PW,CA,SEQU,3114,1911,404062.63,0.007706726
Sequoia National Park,Sequoia,PW,CA,SEQU,2923,1912,404062.63,0.007234027
Sequoia National Park,Sequoia,PW,CA,SEQU,3823,1913,404062.63,0.009461405
Sequoia National Park,Sequoia,PW,CA,SEQU,4667,1914,404062.63,0.01155019
Sequoia National Park,Sequoia,PW,CA,SEQU,7647,1915,404062.63,0.018925284
Sequoia National Park,Sequoia,PW,CA,SEQU,10780,1916,404062.63,0.026679032
Sequoia National Park,Sequoia,PW,CA,SEQU,18510,1917,404062.63,0.04580973
Sequoia National Park,Sequoia,PW,CA,SEQU,15001,1918,404062.63,0.037125433
Sequoia National Park,Sequoia,PW,CA,SEQU,30443,1919,404062.63,0.07534228
Sequoia National Park,Sequoia,PW,CA,SEQU,31508,1920,404062.63,0.07797801
Sequoia National Park,Sequoia,PW,CA,SEQU,28263,1921,404062.63,0.069947077
Sequoia National Park,Sequoia,PW,CA,SEQU,27514,1922,404062.63,0.068093404
Sequoia National Park,Sequoia,PW,CA,SEQU,30158,1923,404062.63,0.074636944
Sequoia National Park,Sequoia,PW,CA,SEQU,34468,1924,404062.63,0.085303608
Sequoia National Park,Sequoia,PW,CA,SEQU,46677,1925,404062.63,0.11551922
Sequoia National Park,Sequoia,PW,CA,SEQU,89404,1926,404062.63,0.221262729
Sequoia National Park,Sequoia,PW,CA,SEQU,100684,1927,404062.63,0.249179193
Sequoia National Park,Sequoia,PW,CA,SEQU,98035,1928,404062.63,0.242623278
Sequoia National Park,Sequoia,PW,CA,SEQU,111385,1929,404062.63,0.275662711
Sequoia National Park,Sequoia,PW,CA,SEQU,129221,1930,404062.63,0.319804383
Sequoia National Park,Sequoia,PW,CA,SEQU,143573,1931,404062.63,0.355323629
Sequoia National Park,Sequoia,PW,CA,SEQU,131398,1932,404062.63,0.325192161
Sequoia National Park,Sequoia,PW,CA,SEQU,126464,1933,404062.63,0.312981183
Sequoia National Park,Sequoia,PW,CA,SEQU,147533,1934,404062.63,0.36512409
Sequoia National Park,Sequoia,PW,CA,SEQU,205783,1935,404062.63,0.50928491
Sequoia National Park,Sequoia,PW,CA,SEQU,230714,1936,404062.63,0.570985741
Sequoia National Park,Sequoia,PW,CA,SEQU,243661,1937,404062.63,0.603027803
Sequoia National Park,Sequoia,PW,CA,SEQU,260139,1938,404062.63,0.64380861
Sequoia National Park,Sequoia,PW,CA,SEQU,275329,1939,404062.63,0.681401792
Sequoia National Park,Sequoia,PW,CA,SEQU,282198,1940,404062.63,0.698401631
Sequoia National Park,Sequoia,PW,CA,SEQU,302530,1941,404062.63,0.748720563
Sequoia National Park,Sequoia,PW,CA,SEQU,154880,1942,404062.63,0.383306915
Sequoia National Park,Sequoia,PW,CA,SEQU,62780,1943,404062.63,0.155371953
Sequoia National Park,Sequoia,PW,CA,SEQU,54600,1944,404062.63,0.135127567
Sequoia National Park,Sequoia,PW,CA,SEQU,137875,1945,404062.63,0.341221855
Sequoia National Park,Sequoia,PW,CA,SEQU,315365,1946,404062.63,0.780485441
Sequoia National Park,Sequoia,PW,CA,SEQU,373892,1947,404062.63,0.925331798
Sequoia National Park,Sequoia,PW,CA,SEQU,403968,1948,404062.63,0.999765804
Sequoia National Park,Sequoia,PW,CA,SEQU,367627,1949,404062.63,0.909826776
Sequoia National Park,Sequoia,PW,CA,SEQU,379218,1950,404062.63,0.938512923
Sequoia National Park,Sequoia,PW,CA,SEQU,452538,1951,404062.63,1.119969941
Sequoia National Park,Sequoia,PW,CA,SEQU,472062,1952,404062.63,1.168289183
Sequoia National Park,Sequoia,PW,CA,SEQU,501259,1953,404062.63,1.240547783
Sequoia National Park,Sequoia,PW,CA,SEQU,484700,1954,404062.63,1.199566513
Sequoia National Park,Sequoia,PW,CA,SEQU,518000,1955,404062.63,1.281979479
Sequoia National Park,Sequoia,PW,CA,SEQU,538100,1956,404062.63,1.331724243
Sequoia National Park,Sequoia,PW,CA,SEQU,535800,1957,404062.63,1.326032056
Sequoia National Park,Sequoia,PW,CA,SEQU,512200,1958,404062.63,1.267625269
Sequoia National Park,Sequoia,PW,CA,SEQU,547300,1959,404062.63,1.35449299
Sequoia National Park,Sequoia,PW,CA,SEQU,610800,1960,404062.63,1.511646845
Sequoia National Park,Sequoia,PW,CA,SEQU,610200,1961,404062.63,1.510161927
Sequoia National Park,Sequoia,PW,CA,SEQU,687400,1962,404062.63,1.701221417
Sequoia National Park,Sequoia,PW,CA,SEQU,631700,1963,404062.63,1.5633715
Sequoia National Park,Sequoia,PW,CA,SEQU,654100,1964,404062.63,1.618808451
Sequoia National Park,Sequoia,PW,CA,SEQU,877300,1965,404062.63,2.171198064
Sequoia National Park,Sequoia,PW,CA,SEQU,797800,1966,404062.63,1.974446387
Sequoia National Park,Sequoia,PW,CA,SEQU,746900,1967,404062.63,1.848475817
Sequoia National Park,Sequoia,PW,CA,SEQU,874300,1968,404062.63,2.163773472
Sequoia National Park,Sequoia,PW,CA,SEQU,919300,1969,404062.63,2.275142346
Sequoia National Park,Sequoia,PW,CA,SEQU,875700,1970,404062.63,2.167238282
Sequoia National Park,Sequoia,PW,CA,SEQU,878500,1971,404062.63,2.174167901
Sequoia National Park,Sequoia,PW,CA,SEQU,867051,1972,404062.63,2.145833184
Sequoia National Park,Sequoia,PW,CA,SEQU,845500,1973,404062.63,2.092497393
Sequoia National Park,Sequoia,PW,CA,SEQU,686600,1974,404062.63,1.699241526
Sequoia National Park,Sequoia,PW,CA,SEQU,957000,1975,404062.63,2.368444714
Sequoia National Park,Sequoia,PW,CA,SEQU,1040600,1976,404062.63,2.575343332
Sequoia National Park,Sequoia,PW,CA,SEQU,978200,1977,404062.63,2.420911827
Sequoia National Park,Sequoia,PW,CA,SEQU,973056,1978,404062.63,2.408181128
Sequoia National Park,Sequoia,PW,CA,SEQU,799576,1979,404062.63,1.978841745
Sequoia National Park,Sequoia,PW,CA,SEQU,862397,1980,404062.63,2.134315168
Sequoia National Park,Sequoia,PW,CA,SEQU,1083002,1981,404062.63,2.68028251
Sequoia National Park,Sequoia,PW,CA,SEQU,1020500,1982,404062.63,2.525598569
Sequoia National Park,Sequoia,PW,CA,SEQU,854233,1983,404062.63,2.114110379
Sequoia National Park,Sequoia,PW,CA,SEQU,979632,1984,404062.63,2.424455833
Sequoia National Park,Sequoia,PW,CA,SEQU,939468,1985,404062.63,2.3250554
Sequoia National Park,Sequoia,PW,CA,SEQU,1056527,1986,404062.63,2.614760489
Sequoia National Park,Sequoia,PW,CA,SEQU,1139389,1987,404062.63,2.819832658
Sequoia National Park,Sequoia,PW,CA,SEQU,1031129,1988,404062.63,2.551903897
Sequoia National Park,Sequoia,PW,CA,SEQU,1056020,1989,404062.63,2.613505733
Sequoia National Park,Sequoia,PW,CA,SEQU,1063538,1990,404062.63,2.63211176
Sequoia National Park,Sequoia,PW,CA,SEQU,1120278,1991,404062.63,2.772535535
Sequoia National Park,Sequoia,PW,CA,SEQU,961095,1992,404062.63,2.378579281
Sequoia National Park,Sequoia,PW,CA,SEQU,1066552,1993,404062.63,2.639570999
Sequoia National Park,Sequoia,PW,CA,SEQU,1034133,1994,404062.63,2.559338388
Sequoia National Park,Sequoia,PW,CA,SEQU,844582,1995,404062.63,2.090225468
Sequoia National Park,Sequoia,PW,CA,SEQU,838060,1996,404062.63,2.074084406
Sequoia National Park,Sequoia,PW,CA,SEQU,1008931,1997,404062.63,2.496966869
Sequoia National Park,Sequoia,PW,CA,SEQU,861303,1998,404062.63,2.131607667
Sequoia National Park,Sequoia,PW,CA,SEQU,873229,1999,404062.63,2.161122893
Sequoia National Park,Sequoia,PW,CA,SEQU,838947,2.00E+03,404062.63,2.07627961
Sequoia National Park,Sequoia,PW,CA,SEQU,870327,2001,404062.63,2.153940838
Sequoia National Park,Sequoia,PW,CA,SEQU,920292,2002,404062.63,2.277597411
Sequoia National Park,Sequoia,PW,CA,SEQU,979297,2003,404062.63,2.423626753
Sequoia National Park,Sequoia,PW,CA,SEQU,1000177,2004,404062.63,2.47530191
Sequoia National Park,Sequoia,PW,CA,SEQU,1004843,2005,404062.63,2.486849625
Sequoia National Park,Sequoia,PW,CA,SEQU,954507,2006,404062.63,2.362274878
Sequoia National Park,Sequoia,PW,CA,SEQU,979537,2007,404062.63,2.42422072
Sequoia National Park,Sequoia,PW,CA,SEQU,930011,2008,404062.63,2.301650613
Sequoia National Park,Sequoia,PW,CA,SEQU,965170,2009,404062.63,2.388664351
Sequoia National Park,Sequoia,PW,CA,SEQU,1002979,2010,404062.63,2.482236479
Sequoia National Park,Sequoia,PW,CA,SEQU,1006583,2011,404062.63,2.491155888
Sequoia National Park,Sequoia,PW,CA,SEQU,1106584,2012,404062.63,2.738644749
Sequoia National Park,Sequoia,PW,CA,SEQU,909274,2013,404062.63,2.250329361
Sequoia National Park,Sequoia,PW,CA,SEQU,1039137,2014,404062.63,2.571722606
Sequoia National Park,Sequoia,PW,CA,SEQU,1097464,2015,404062.63,2.716073991
Sequoia National Park,Sequoia,PW,CA,SEQU,1254688,2016,404062.63,3.105181986
Shenandoah National Park,Shenandoah,NE,VA,SHEN,694098,1936,199195.27,3.48451045
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1041204,1937,199195.27,5.227051827
Shenandoah National Park,Shenandoah,NE,VA,SHEN,954967,1938,199195.27,4.794124881
Shenandoah National Park,Shenandoah,NE,VA,SHEN,911612,1939,199195.27,4.57647413
Shenandoah National Park,Shenandoah,NE,VA,SHEN,950807,1940,199195.27,4.773240851
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1071199,1941,199195.27,5.377632712
Shenandoah National Park,Shenandoah,NE,VA,SHEN,138098,1942,199195.27,0.693279514
Shenandoah National Park,Shenandoah,NE,VA,SHEN,41831,1943,199195.27,0.209999966
Shenandoah National Park,Shenandoah,NE,VA,SHEN,137831,1944,199195.27,0.691939121
Shenandoah National Park,Shenandoah,NE,VA,SHEN,542718,1945,199195.27,2.724552646
Shenandoah National Park,Shenandoah,NE,VA,SHEN,709789,1946,199195.27,3.563282401
Shenandoah National Park,Shenandoah,NE,VA,SHEN,858630,1947,199195.27,4.310493919
Shenandoah National Park,Shenandoah,NE,VA,SHEN,932068,1948,199195.27,4.679167332
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1157946,1949,199195.27,5.81311996
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1279387,1950,199195.27,6.422778011
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1412499,1951,199195.27,7.09102681
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1494647,1952,199195.27,7.503426161
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1673346,1953,199195.27,8.400530796
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1659600,1954,199195.27,8.331523133
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1543400,1955,199195.27,7.748175948
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1623500,1956,199195.27,8.15029393
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1655500,1957,199195.27,8.310940315
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1655300,1958,199195.27,8.309936275
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1786700,1959,199195.27,8.969590493
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1780100,1960,199195.27,8.936457176
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1929300,1961,199195.27,9.685470945
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2049400,1962,199195.27,10.28839691
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2237800,1963,199195.27,11.2342025
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2276200,1964,199195.27,11.42697816
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2289400,1965,199195.27,11.49324479
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2349100,1966,199195.27,11.79295071
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2133100,1967,199195.27,10.70858761
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2273200,1968,199195.27,11.41191756
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2400900,1969,199195.27,12.05299704
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2411500,1970,199195.27,12.10621116
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2140600,1971,199195.27,10.7462391
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2038224,1972,199195.27,10.23229116
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2308400,1973,199195.27,11.58862859
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1949400,1974,199195.27,9.786376956
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2420600,1975,199195.27,12.15189497
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2448600,1976,199195.27,12.29246056
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2789100,1977,199195.27,14.0018385
Shenandoah National Park,Shenandoah,NE,VA,SHEN,2002205,1978,199195.27,10.05146859
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1521451,1979,199195.27,7.637987589
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1699228,1980,199195.27,8.5304636
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1819546,1981,199195.27,9.134483966
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1751972,1982,199195.27,8.795249004
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1768378,1983,199195.27,8.877610397
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1869307,1984,199195.27,9.384294115
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1933085,1985,199195.27,9.7044724
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1843985,1986,199195.27,9.257172623
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1767727,1987,199195.27,8.874342247
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1937155,1988,199195.27,9.724904612
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1873817,1989,199195.27,9.406935215
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1771780,1990,199195.27,8.894689116
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1939486,1991,199195.27,9.736606698
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1822193,1992,199195.27,9.147772435
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1951366,1993,199195.27,9.796246668
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1926883,1994,199195.27,9.673337123
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1757794,1995,199195.27,8.824476605
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1571019,1996,199195.27,7.886828839
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1587790,1997,199195.27,7.971022605
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1473100,1998,199195.27,7.395255921
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1339286,1999,199195.27,6.723482942
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1419579,2.00E+03,199195.27,7.126569823
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1498561,2001,199195.27,7.523075222
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1389244,2002,199195.27,6.97428207
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1163950,2003,199195.27,5.843261238
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1261000,2004,199195.27,6.330471602
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1094912,2005,199195.27,5.496676703
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1076150,2006,199195.27,5.40248772
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1107227,2007,199195.27,5.55850046
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1075878,2008,199195.27,5.401122225
Shenandoah National Park,Shenandoah,NE,VA,SHEN,1120981,2009,199195.27,5.627548285
